danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
0.715,0.703,10,-6.687,0,0.165,0.367,0,0.147,0.569,88.47,audio_features,3VdDQkNCQKPAL4nZlFKWlN,spotify:track:3VdDQkNCQKPAL4nZlFKWlN,https://api.spotify.com/v1/tracks/3VdDQkNCQKPAL4nZlFKWlN,https://api.spotify.com/v1/audio-analysis/3VdDQkNCQKPAL4nZlFKWlN,216640,3
0.763,0.754,4,-6.24,0,0.276,0.479,0,0.0516,0.359,94.984,audio_features,6JMdhGfyz9C4kA4mTc6y9C,spotify:track:6JMdhGfyz9C4kA4mTc6y9C,https://api.spotify.com/v1/tracks/6JMdhGfyz9C4kA4mTc6y9C,https://api.spotify.com/v1/audio-analysis/6JMdhGfyz9C4kA4mTc6y9C,236880,4
0.691,0.753,3,-6.59,0,0.0856,0.124,0,0.119,0.665,129.952,audio_features,7EnD0lx98FL3jCDVqjyaBw,spotify:track:7EnD0lx98FL3jCDVqjyaBw,https://api.spotify.com/v1/tracks/7EnD0lx98FL3jCDVqjyaBw,https://api.spotify.com/v1/audio-analysis/7EnD0lx98FL3jCDVqjyaBw,198400,4
0.522,0.712,10,-6.869,0,0.207,0.155,0.00000516,0.17,0.46,133.012,audio_features,3UJVVnKnkwPUBJOdpH8GB1,spotify:track:3UJVVnKnkwPUBJOdpH8GB1,https://api.spotify.com/v1/tracks/3UJVVnKnkwPUBJOdpH8GB1,https://api.spotify.com/v1/audio-analysis/3UJVVnKnkwPUBJOdpH8GB1,196533,4
0.697,0.529,1,-6.902,1,0.204,0.254,0,0.1,0.0706,144.103,audio_features,4hkaPHXpf0QyuEuitgvWMI,spotify:track:4hkaPHXpf0QyuEuitgvWMI,https://api.spotify.com/v1/tracks/4hkaPHXpf0QyuEuitgvWMI,https://api.spotify.com/v1/audio-analysis/4hkaPHXpf0QyuEuitgvWMI,221000,4
0.806,0.8,11,-5.877,0,0.0757,0.0668,0.000264,0.0829,0.419,112.965,audio_features,33dLYyEIRqEipCuLb8z1l0,spotify:track:33dLYyEIRqEipCuLb8z1l0,https://api.spotify.com/v1/tracks/33dLYyEIRqEipCuLb8z1l0,https://api.spotify.com/v1/audio-analysis/33dLYyEIRqEipCuLb8z1l0,202240,4
0.813,0.69,5,-6.197,0,0.179,0.173,0.00185,0.213,0.184,112.015,audio_features,6X3U6O4adFSanohAaUxViv,spotify:track:6X3U6O4adFSanohAaUxViv,https://api.spotify.com/v1/tracks/6X3U6O4adFSanohAaUxViv,https://api.spotify.com/v1/audio-analysis/6X3U6O4adFSanohAaUxViv,211400,4
0.878,0.703,0,-6.816,1,0.268,0.219,0,0.438,0.578,115.948,audio_features,0z18wqbjuXTxzaNm4oegU2,spotify:track:0z18wqbjuXTxzaNm4oegU2,https://api.spotify.com/v1/tracks/0z18wqbjuXTxzaNm4oegU2,https://api.spotify.com/v1/audio-analysis/0z18wqbjuXTxzaNm4oegU2,198333,4
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,3rOSwuTsUlJp0Pu0MkN8r8,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,https://api.spotify.com/v1/tracks/3rOSwuTsUlJp0Pu0MkN8r8,https://api.spotify.com/v1/audio-analysis/3rOSwuTsUlJp0Pu0MkN8r8,204600,4
0.604,0.741,1,-9.86,1,0.633,0.397,0.0000116,0.121,0.343,168.054,audio_features,4ksAbWG96D1yaQ0onQNlb5,spotify:track:4ksAbWG96D1yaQ0onQNlb5,https://api.spotify.com/v1/tracks/4ksAbWG96D1yaQ0onQNlb5,https://api.spotify.com/v1/audio-analysis/4ksAbWG96D1yaQ0onQNlb5,150493,3
0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,7hDc8b7IXETo14hHIHdnhd,spotify:track:7hDc8b7IXETo14hHIHdnhd,https://api.spotify.com/v1/tracks/7hDc8b7IXETo14hHIHdnhd,https://api.spotify.com/v1/audio-analysis/7hDc8b7IXETo14hHIHdnhd,298941,4
0.876,0.669,11,-6.054,0,0.138,0.163,0,0.185,0.682,124.007,audio_features,00lNx0OcTJrS3MKHcB80HY,spotify:track:00lNx0OcTJrS3MKHcB80HY,https://api.spotify.com/v1/tracks/00lNx0OcTJrS3MKHcB80HY,https://api.spotify.com/v1/audio-analysis/00lNx0OcTJrS3MKHcB80HY,213947,4
0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4
0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
0.71,0.841,2,-6.424,1,0.274,0.369,0,0.167,0.52,91.998,audio_features,3WCByzRf6NHujImKIiImkG,spotify:track:3WCByzRf6NHujImKIiImkG,https://api.spotify.com/v1/tracks/3WCByzRf6NHujImKIiImkG,https://api.spotify.com/v1/audio-analysis/3WCByzRf6NHujImKIiImkG,188160,4
0.83,0.614,1,-4.739,0,0.293,0.0526,0,0.154,0.712,145.023,audio_features,0BgPDXGfhaAXZFeROQMCxn,spotify:track:0BgPDXGfhaAXZFeROQMCxn,https://api.spotify.com/v1/tracks/0BgPDXGfhaAXZFeROQMCxn,https://api.spotify.com/v1/audio-analysis/0BgPDXGfhaAXZFeROQMCxn,187147,4
0.751,0.849,9,-4.784,0,0.0743,0.112,0,0.408,0.483,130.04,audio_features,6DzfYk9ABmsnihlvCsnf88,spotify:track:6DzfYk9ABmsnihlvCsnf88,https://api.spotify.com/v1/tracks/6DzfYk9ABmsnihlvCsnf88,https://api.spotify.com/v1/audio-analysis/6DzfYk9ABmsnihlvCsnf88,192760,4
0.485,0.857,2,-7.059,1,0.0442,0.534,0,0.347,0.963,148.749,audio_features,7taXf5odg9xCAZERYfyOkS,spotify:track:7taXf5odg9xCAZERYfyOkS,https://api.spotify.com/v1/tracks/7taXf5odg9xCAZERYfyOkS,https://api.spotify.com/v1/audio-analysis/7taXf5odg9xCAZERYfyOkS,182360,4
0.586,0.758,4,-5.321,0,0.192,0.128,0,0.325,0.641,98.02,audio_features,2ZkzWeBRaUDWiM1So7KBK7,spotify:track:2ZkzWeBRaUDWiM1So7KBK7,https://api.spotify.com/v1/tracks/2ZkzWeBRaUDWiM1So7KBK7,https://api.spotify.com/v1/audio-analysis/2ZkzWeBRaUDWiM1So7KBK7,207853,4
0.561,0.918,8,-4.308,0,0.369,0.128,0,0.387,0.52,95.694,audio_features,5h0qay449Zex9XSHxNuzm7,spotify:track:5h0qay449Zex9XSHxNuzm7,https://api.spotify.com/v1/tracks/5h0qay449Zex9XSHxNuzm7,https://api.spotify.com/v1/audio-analysis/5h0qay449Zex9XSHxNuzm7,244800,4
0.444,0.854,1,-4.626,0,0.362,0.13,0,0.628,0.488,81.05,audio_features,3OQVYq5J8poPPdz4bwr4Dr,spotify:track:3OQVYq5J8poPPdz4bwr4Dr,https://api.spotify.com/v1/tracks/3OQVYq5J8poPPdz4bwr4Dr,https://api.spotify.com/v1/audio-analysis/3OQVYq5J8poPPdz4bwr4Dr,230320,4
0.593,0.386,2,-7.643,1,0.0365,0.189,0.0000335,0.109,0.0382,109.829,audio_features,4xgogDjS5rql6vVY5Okxhk,spotify:track:4xgogDjS5rql6vVY5Okxhk,https://api.spotify.com/v1/tracks/4xgogDjS5rql6vVY5Okxhk,https://api.spotify.com/v1/audio-analysis/4xgogDjS5rql6vVY5Okxhk,255988,4
0.748,0.535,11,-9.488,0,0.309,0.0833,0.0000118,0.114,0.222,120.049,audio_features,6uJhR4iM5JSWpMoTtU8tCW,spotify:track:6uJhR4iM5JSWpMoTtU8tCW,https://api.spotify.com/v1/tracks/6uJhR4iM5JSWpMoTtU8tCW,https://api.spotify.com/v1/audio-analysis/6uJhR4iM5JSWpMoTtU8tCW,236984,4
0.699,0.631,10,-6.063,0,0.185,0.0588,0,0.145,0.301,115.177,audio_features,0sI6yJ0MK7U7VZAjlh1JwY,spotify:track:0sI6yJ0MK7U7VZAjlh1JwY,https://api.spotify.com/v1/tracks/0sI6yJ0MK7U7VZAjlh1JwY,https://api.spotify.com/v1/audio-analysis/0sI6yJ0MK7U7VZAjlh1JwY,221750,4
0.759,0.623,7,-8.055,1,0.11,0.143,0.0000149,0.203,0.385,120.044,audio_features,0fGIPNGegevIOTXnSaCRej,spotify:track:0fGIPNGegevIOTXnSaCRej,https://api.spotify.com/v1/tracks/0fGIPNGegevIOTXnSaCRej,https://api.spotify.com/v1/audio-analysis/0fGIPNGegevIOTXnSaCRej,268004,4
0.762,0.744,1,-4.882,0,0.0764,0.0752,0.00000156,0.121,0.213,156.053,audio_features,3yPmSS6wHIzibpVUc7dbD9,spotify:track:3yPmSS6wHIzibpVUc7dbD9,https://api.spotify.com/v1/tracks/3yPmSS6wHIzibpVUc7dbD9,https://api.spotify.com/v1/audio-analysis/3yPmSS6wHIzibpVUc7dbD9,223887,4
0.67,0.655,5,-8.417,0,0.388,0.609,0.0000111,0.114,0.316,101.065,audio_features,4UZfTrDomNu2bpT1e4VAl4,spotify:track:4UZfTrDomNu2bpT1e4VAl4,https://api.spotify.com/v1/tracks/4UZfTrDomNu2bpT1e4VAl4,https://api.spotify.com/v1/audio-analysis/4UZfTrDomNu2bpT1e4VAl4,236401,4
0.569,0.586,4,-9.869,0,0.454,0.347,0.00161,0.46,0.304,76.183,audio_features,5lpsGHcRKuhdX8rej9K5lY,spotify:track:5lpsGHcRKuhdX8rej9K5lY,https://api.spotify.com/v1/tracks/5lpsGHcRKuhdX8rej9K5lY,https://api.spotify.com/v1/audio-analysis/5lpsGHcRKuhdX8rej9K5lY,219335,4
0.641,0.797,10,-6.223,0,0.478,0.262,0,0.412,0.419,141.846,audio_features,5cvJAM1EcujVlcGnRRft1U,spotify:track:5cvJAM1EcujVlcGnRRft1U,https://api.spotify.com/v1/tracks/5cvJAM1EcujVlcGnRRft1U,https://api.spotify.com/v1/audio-analysis/5cvJAM1EcujVlcGnRRft1U,246413,4
0.707,0.769,4,-5.995,0,0.326,0.281,0.000573,0.433,0.532,164.936,audio_features,5UXdqahhfdWfiwTQ9BWhC2,spotify:track:5UXdqahhfdWfiwTQ9BWhC2,https://api.spotify.com/v1/tracks/5UXdqahhfdWfiwTQ9BWhC2,https://api.spotify.com/v1/audio-analysis/5UXdqahhfdWfiwTQ9BWhC2,234707,4
0.759,0.801,10,-6.483,1,0.379,0.197,0,0.404,0.528,131.944,audio_features,47GzDsw0ExxadwAjucnq4M,spotify:track:47GzDsw0ExxadwAjucnq4M,https://api.spotify.com/v1/tracks/47GzDsw0ExxadwAjucnq4M,https://api.spotify.com/v1/audio-analysis/47GzDsw0ExxadwAjucnq4M,213165,3
0.847,0.573,0,-6.032,1,0.253,0.00739,0.0149,0.0845,0.332,99.919,audio_features,7tXCV0UwFwBxqum6i25you,spotify:track:7tXCV0UwFwBxqum6i25you,https://api.spotify.com/v1/tracks/7tXCV0UwFwBxqum6i25you,https://api.spotify.com/v1/audio-analysis/7tXCV0UwFwBxqum6i25you,137595,4
0.355,0.668,0,-8.444,1,0.0482,0.362,0.00000123,0.727,0.413,139.734,audio_features,6s2wpWPFPAgKg2LXxi1Oee,spotify:track:6s2wpWPFPAgKg2LXxi1Oee,https://api.spotify.com/v1/tracks/6s2wpWPFPAgKg2LXxi1Oee,https://api.spotify.com/v1/audio-analysis/6s2wpWPFPAgKg2LXxi1Oee,267600,4
0.782,0.639,5,-6.746,0,0.154,0.227,0.00000257,0.12,0.739,159.935,audio_features,7cAxokBbnclXF6skY38Nd9,spotify:track:7cAxokBbnclXF6skY38Nd9,https://api.spotify.com/v1/tracks/7cAxokBbnclXF6skY38Nd9,https://api.spotify.com/v1/audio-analysis/7cAxokBbnclXF6skY38Nd9,170281,4
0.841,0.567,3,-6.843,1,0.14,0.278,0.00000183,0.117,0.498,98.032,audio_features,7EyvmcYx7WzeBi2cY9RmIi,spotify:track:7EyvmcYx7WzeBi2cY9RmIi,https://api.spotify.com/v1/tracks/7EyvmcYx7WzeBi2cY9RmIi,https://api.spotify.com/v1/audio-analysis/7EyvmcYx7WzeBi2cY9RmIi,179676,4
0.841,0.574,3,-6.857,1,0.13,0.277,0.00000151,0.119,0.476,98.029,audio_features,4VrdVTo3orGOWWUCZxrK90,spotify:track:4VrdVTo3orGOWWUCZxrK90,https://api.spotify.com/v1/tracks/4VrdVTo3orGOWWUCZxrK90,https://api.spotify.com/v1/audio-analysis/4VrdVTo3orGOWWUCZxrK90,179676,4
0.822,0.475,11,-9.52,0,0.0765,0.16,0.0112,0.0864,0.34,119.956,audio_features,1JVBWi7RXdqEjIy3vKTXgG,spotify:track:1JVBWi7RXdqEjIy3vKTXgG,https://api.spotify.com/v1/tracks/1JVBWi7RXdqEjIy3vKTXgG,https://api.spotify.com/v1/audio-analysis/1JVBWi7RXdqEjIy3vKTXgG,142125,4
0.61,0.629,5,-6.415,0,0.271,0.108,0,0.202,0.809,169.748,audio_features,5kvzEqShooIhg1D3KMBa7U,spotify:track:5kvzEqShooIhg1D3KMBa7U,https://api.spotify.com/v1/tracks/5kvzEqShooIhg1D3KMBa7U,https://api.spotify.com/v1/audio-analysis/5kvzEqShooIhg1D3KMBa7U,149294,4
0.82,0.739,10,-6.404,1,0.215,0.0465,0,0.0604,0.612,110.034,audio_features,2ZhK2QEmcnyy4tgDT34bu5,spotify:track:2ZhK2QEmcnyy4tgDT34bu5,https://api.spotify.com/v1/tracks/2ZhK2QEmcnyy4tgDT34bu5,https://api.spotify.com/v1/audio-analysis/2ZhK2QEmcnyy4tgDT34bu5,183979,4
0.465,0.585,5,-6.709,0,0.277,0.154,0,0.136,0.433,66.194,audio_features,5nCh1ndK8yigIS1HnygeDg,spotify:track:5nCh1ndK8yigIS1HnygeDg,https://api.spotify.com/v1/tracks/5nCh1ndK8yigIS1HnygeDg,https://api.spotify.com/v1/audio-analysis/5nCh1ndK8yigIS1HnygeDg,235157,5
0.869,0.655,6,-7.444,1,0.148,0.266,0.0000133,0.0671,0.777,106,audio_features,4wUfHyRi6lepKoUDrjrmpu,spotify:track:4wUfHyRi6lepKoUDrjrmpu,https://api.spotify.com/v1/tracks/4wUfHyRi6lepKoUDrjrmpu,https://api.spotify.com/v1/audio-analysis/4wUfHyRi6lepKoUDrjrmpu,201880,4
0.573,0.698,6,-9.056,0,0.193,0.506,0,0.148,0.782,128.032,audio_features,1TukupQUdHjyrUIKZxhIrB,spotify:track:1TukupQUdHjyrUIKZxhIrB,https://api.spotify.com/v1/tracks/1TukupQUdHjyrUIKZxhIrB,https://api.spotify.com/v1/audio-analysis/1TukupQUdHjyrUIKZxhIrB,225555,5
0.852,0.626,2,-7.566,1,0.201,0.00646,0.00000142,0.0727,0.33,99.972,audio_features,43pg0oNIUwWBCFGZSkomaE,spotify:track:43pg0oNIUwWBCFGZSkomaE,https://api.spotify.com/v1/tracks/43pg0oNIUwWBCFGZSkomaE,https://api.spotify.com/v1/audio-analysis/43pg0oNIUwWBCFGZSkomaE,211911,4
0.686,0.657,7,-8.38,0,0.471,0.208,0,0.227,0.425,104.761,audio_features,3e0gMtgOOLGPFLzPWR7xzb,spotify:track:3e0gMtgOOLGPFLzPWR7xzb,https://api.spotify.com/v1/tracks/3e0gMtgOOLGPFLzPWR7xzb,https://api.spotify.com/v1/audio-analysis/3e0gMtgOOLGPFLzPWR7xzb,204788,4
0.703,0.515,5,-9.207,0,0.0843,0.571,0.0264,0.0793,0.677,165.96,audio_features,0eki4ryWM1aGA5596xT2Hx,spotify:track:0eki4ryWM1aGA5596xT2Hx,https://api.spotify.com/v1/tracks/0eki4ryWM1aGA5596xT2Hx,https://api.spotify.com/v1/audio-analysis/0eki4ryWM1aGA5596xT2Hx,146205,4
0.819,0.79,8,-5.508,0,0.173,0.191,0.00000523,0.0802,0.617,123.019,audio_features,3AkhtRarPRwQ2lAzvnH64n,spotify:track:3AkhtRarPRwQ2lAzvnH64n,https://api.spotify.com/v1/tracks/3AkhtRarPRwQ2lAzvnH64n,https://api.spotify.com/v1/audio-analysis/3AkhtRarPRwQ2lAzvnH64n,221759,4
0.832,0.661,1,-6.303,1,0.138,0.218,0,0.166,0.725,107.958,audio_features,5VjqFNoLNl0xvG50diCuwx,spotify:track:5VjqFNoLNl0xvG50diCuwx,https://api.spotify.com/v1/tracks/5VjqFNoLNl0xvG50diCuwx,https://api.spotify.com/v1/audio-analysis/5VjqFNoLNl0xvG50diCuwx,149028,4
0.597,0.663,7,-8.347,0,0.495,0.231,0,0.214,0.421,104.183,audio_features,22lVuTzTKquulGDUoXpwZD,spotify:track:22lVuTzTKquulGDUoXpwZD,https://api.spotify.com/v1/tracks/22lVuTzTKquulGDUoXpwZD,https://api.spotify.com/v1/audio-analysis/22lVuTzTKquulGDUoXpwZD,204788,4
0.806,0.838,1,-6.198,0,0.0827,0.0519,0.0011,0.265,0.711,126.007,audio_features,3UPsdBBqs9vnVF0fYTGA8n,spotify:track:3UPsdBBqs9vnVF0fYTGA8n,https://api.spotify.com/v1/tracks/3UPsdBBqs9vnVF0fYTGA8n,https://api.spotify.com/v1/audio-analysis/3UPsdBBqs9vnVF0fYTGA8n,218767,4
0.841,0.638,2,-7.616,1,0.169,0.00612,0.00000342,0.0772,0.316,100.021,audio_features,3NjkLv0yVjQvNp5J3Ov0yn,spotify:track:3NjkLv0yVjQvNp5J3Ov0yn,https://api.spotify.com/v1/tracks/3NjkLv0yVjQvNp5J3Ov0yn,https://api.spotify.com/v1/audio-analysis/3NjkLv0yVjQvNp5J3Ov0yn,211625,4
0.78,0.772,6,-3.754,0,0.0973,0.378,0.0000546,0.0749,0.862,90.081,audio_features,4iqxP3VsinqFk21A3B9cyq,spotify:track:4iqxP3VsinqFk21A3B9cyq,https://api.spotify.com/v1/tracks/4iqxP3VsinqFk21A3B9cyq,https://api.spotify.com/v1/audio-analysis/4iqxP3VsinqFk21A3B9cyq,184253,4
0.899,0.623,7,-7.004,1,0.203,0.206,0.0000467,0.0588,0.521,110.003,audio_features,4oB1XfhISA7jEWzuUoVd9Z,spotify:track:4oB1XfhISA7jEWzuUoVd9Z,https://api.spotify.com/v1/tracks/4oB1XfhISA7jEWzuUoVd9Z,https://api.spotify.com/v1/audio-analysis/4oB1XfhISA7jEWzuUoVd9Z,218898,4
0.804,0.836,1,-6.29,0,0.0883,0.0585,0.000479,0.263,0.7,125.995,audio_features,5N2Xor0ogncj0dR40vBxlN,spotify:track:5N2Xor0ogncj0dR40vBxlN,https://api.spotify.com/v1/tracks/5N2Xor0ogncj0dR40vBxlN,https://api.spotify.com/v1/audio-analysis/5N2Xor0ogncj0dR40vBxlN,218767,4
0.834,0.651,1,-6.306,1,0.158,0.234,0,0.165,0.728,107.955,audio_features,2xx3AKtdmabPIWGsOe97N5,spotify:track:2xx3AKtdmabPIWGsOe97N5,https://api.spotify.com/v1/tracks/2xx3AKtdmabPIWGsOe97N5,https://api.spotify.com/v1/audio-analysis/2xx3AKtdmabPIWGsOe97N5,149028,4
0.527,0.907,4,-3.09,0,0.11,0.154,0,0.0993,0.664,93.813,audio_features,3zoYkqS4y2BsGVShPL2nTE,spotify:track:3zoYkqS4y2BsGVShPL2nTE,https://api.spotify.com/v1/tracks/3zoYkqS4y2BsGVShPL2nTE,https://api.spotify.com/v1/audio-analysis/3zoYkqS4y2BsGVShPL2nTE,188797,4
0.848,0.575,1,-7.297,0,0.184,0.303,0,0.0479,0.323,130.009,audio_features,4jH5WLjSoNW8t2GKjv3dn5,spotify:track:4jH5WLjSoNW8t2GKjv3dn5,https://api.spotify.com/v1/tracks/4jH5WLjSoNW8t2GKjv3dn5,https://api.spotify.com/v1/audio-analysis/4jH5WLjSoNW8t2GKjv3dn5,210591,4
0.741,0.719,9,-6.792,0,0.295,0.412,0.0000695,0.0269,0.735,80.05,audio_features,3s5vPRJOl71dtZ8SjU8SnN,spotify:track:3s5vPRJOl71dtZ8SjU8SnN,https://api.spotify.com/v1/tracks/3s5vPRJOl71dtZ8SjU8SnN,https://api.spotify.com/v1/audio-analysis/3s5vPRJOl71dtZ8SjU8SnN,173254,4
0.811,0.626,9,-5.409,0,0.328,0.242,0.0000867,0.0699,0.761,133.176,audio_features,6w8TtnuyVPUiEHt3JOcmvN,spotify:track:6w8TtnuyVPUiEHt3JOcmvN,https://api.spotify.com/v1/tracks/6w8TtnuyVPUiEHt3JOcmvN,https://api.spotify.com/v1/audio-analysis/6w8TtnuyVPUiEHt3JOcmvN,139098,5
0.571,0.523,5,-7.331,0,0.438,0.81,0.0000857,0.12,0.757,143.889,audio_features,4QXLXEcGPl18ghSz4cSEzP,spotify:track:4QXLXEcGPl18ghSz4cSEzP,https://api.spotify.com/v1/tracks/4QXLXEcGPl18ghSz4cSEzP,https://api.spotify.com/v1/audio-analysis/4QXLXEcGPl18ghSz4cSEzP,169979,4
0.965,0.617,2,-6.197,1,0.296,0.0702,0,0.124,0.669,123.961,audio_features,4VoJMNVZWFuJ7G9qKdO7NG,spotify:track:4VoJMNVZWFuJ7G9qKdO7NG,https://api.spotify.com/v1/tracks/4VoJMNVZWFuJ7G9qKdO7NG,https://api.spotify.com/v1/audio-analysis/4VoJMNVZWFuJ7G9qKdO7NG,189259,4
0.726,0.691,0,-4.753,1,0.275,0.626,0,0.0735,0.384,99.728,audio_features,7sMPXHS84uuTGeb21IgXnU,spotify:track:7sMPXHS84uuTGeb21IgXnU,https://api.spotify.com/v1/tracks/7sMPXHS84uuTGeb21IgXnU,https://api.spotify.com/v1/audio-analysis/7sMPXHS84uuTGeb21IgXnU,168257,4
0.908,0.834,11,-6.262,0,0.303,0.0772,0.0000475,0.0513,0.619,125.006,audio_features,3GpH5Vdf5AOjkkf9Uo7kvd,spotify:track:3GpH5Vdf5AOjkkf9Uo7kvd,https://api.spotify.com/v1/tracks/3GpH5Vdf5AOjkkf9Uo7kvd,https://api.spotify.com/v1/audio-analysis/3GpH5Vdf5AOjkkf9Uo7kvd,219144,4
0.886,0.833,11,-6.489,0,0.323,0.0704,0.0000192,0.0549,0.612,125.015,audio_features,4Rg9TAzx7mq7MEmEFdQzIb,spotify:track:4Rg9TAzx7mq7MEmEFdQzIb,https://api.spotify.com/v1/tracks/4Rg9TAzx7mq7MEmEFdQzIb,https://api.spotify.com/v1/audio-analysis/4Rg9TAzx7mq7MEmEFdQzIb,219144,4
0.778,0.752,0,-6.554,1,0.0567,0.0193,0,0.288,0.505,100.005,audio_features,6h8Vwpox9ARTx8DIxn5PD6,spotify:track:6h8Vwpox9ARTx8DIxn5PD6,https://api.spotify.com/v1/tracks/6h8Vwpox9ARTx8DIxn5PD6,https://api.spotify.com/v1/audio-analysis/6h8Vwpox9ARTx8DIxn5PD6,158400,4
0.817,0.662,11,-6.617,0,0.248,0.272,0,0.111,0.78,94.983,audio_features,32VAEczWfk1FyU8AGCY2wi,spotify:track:32VAEczWfk1FyU8AGCY2wi,https://api.spotify.com/v1/tracks/32VAEczWfk1FyU8AGCY2wi,https://api.spotify.com/v1/audio-analysis/32VAEczWfk1FyU8AGCY2wi,184421,4
0.804,0.89,1,-3.822,1,0.376,0.134,0,0.586,0.753,126.071,audio_features,2ar7h324zj4zNLHQa3Dipm,spotify:track:2ar7h324zj4zNLHQa3Dipm,https://api.spotify.com/v1/tracks/2ar7h324zj4zNLHQa3Dipm,https://api.spotify.com/v1/audio-analysis/2ar7h324zj4zNLHQa3Dipm,248095,4
0.786,0.65,9,-5.95,0,0.185,0.114,0,0.115,0.488,99.999,audio_features,5EUkhFOOwnJ0F4JPIor5m8,spotify:track:5EUkhFOOwnJ0F4JPIor5m8,https://api.spotify.com/v1/tracks/5EUkhFOOwnJ0F4JPIor5m8,https://api.spotify.com/v1/audio-analysis/5EUkhFOOwnJ0F4JPIor5m8,197727,4
0.827,0.66,5,-4.749,1,0.191,0.288,0,0.0918,0.696,100.01,audio_features,0JdKB06zZsPXmfvQVeJS35,spotify:track:0JdKB06zZsPXmfvQVeJS35,https://api.spotify.com/v1/tracks/0JdKB06zZsPXmfvQVeJS35,https://api.spotify.com/v1/audio-analysis/0JdKB06zZsPXmfvQVeJS35,226521,4
0.637,0.763,0,-5.213,0,0.371,0.12,0.0000403,0.0857,0.604,137.974,audio_features,2Y7vHNr6cQhfmqplHqSHJJ,spotify:track:2Y7vHNr6cQhfmqplHqSHJJ,https://api.spotify.com/v1/tracks/2Y7vHNr6cQhfmqplHqSHJJ,https://api.spotify.com/v1/audio-analysis/2Y7vHNr6cQhfmqplHqSHJJ,252094,5
0.811,0.747,11,-4.928,0,0.0807,0.104,0,0.115,0.879,125.005,audio_features,65ExBcuMthmxRVnPVvWCe3,spotify:track:65ExBcuMthmxRVnPVvWCe3,https://api.spotify.com/v1/tracks/65ExBcuMthmxRVnPVvWCe3,https://api.spotify.com/v1/audio-analysis/65ExBcuMthmxRVnPVvWCe3,172610,4
0.799,0.845,7,-3.781,0,0.167,0.119,0,0.147,0.544,123.067,audio_features,4wGLLGgnMtd5zGDUmdS2tY,spotify:track:4wGLLGgnMtd5zGDUmdS2tY,https://api.spotify.com/v1/tracks/4wGLLGgnMtd5zGDUmdS2tY,https://api.spotify.com/v1/audio-analysis/4wGLLGgnMtd5zGDUmdS2tY,185488,4
0.849,0.778,0,-5.443,1,0.217,0.0358,0.00000143,0.126,0.634,126.842,audio_features,6zcSWREy1vcJ4aWt7bzBW3,spotify:track:6zcSWREy1vcJ4aWt7bzBW3,https://api.spotify.com/v1/tracks/6zcSWREy1vcJ4aWt7bzBW3,https://api.spotify.com/v1/audio-analysis/6zcSWREy1vcJ4aWt7bzBW3,232422,4
0.832,0.66,5,-4.765,1,0.189,0.303,0,0.0914,0.716,100.004,audio_features,260azNxQzQIloG7OpjQtTC,spotify:track:260azNxQzQIloG7OpjQtTC,https://api.spotify.com/v1/tracks/260azNxQzQIloG7OpjQtTC,https://api.spotify.com/v1/audio-analysis/260azNxQzQIloG7OpjQtTC,226521,4
0.667,0.879,5,-6.314,1,0.0394,0.0286,0.000538,0.0882,0.351,154.986,audio_features,5ZgA4F6aJ3nxKKYZq6KWco,spotify:track:5ZgA4F6aJ3nxKKYZq6KWco,https://api.spotify.com/v1/tracks/5ZgA4F6aJ3nxKKYZq6KWco,https://api.spotify.com/v1/audio-analysis/5ZgA4F6aJ3nxKKYZq6KWco,181360,4
0.801,0.853,7,-3.751,0,0.166,0.102,0,0.151,0.543,123.053,audio_features,6N9FSZAEYdWG7rhW8XXbUg,spotify:track:6N9FSZAEYdWG7rhW8XXbUg,https://api.spotify.com/v1/tracks/6N9FSZAEYdWG7rhW8XXbUg,https://api.spotify.com/v1/audio-analysis/6N9FSZAEYdWG7rhW8XXbUg,185488,4
